Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Result,6,425459500,512,830975.59,65,42,42,467963
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Result,7,424158400,512,828434.38,65,42,42,467963
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Result,8,426636600,512,833274.61,65,42,42,467963
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Result,9,425749000,512,831541.02,65,42,42,467963
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Result,10,433487000,512,846654.3,65,42,42,467963
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Result,11,432291700,512,844319.73,65,42,42,467963
HttpClientBenchmarks.GetAsync_ReadAsStringAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStringAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Result,12,441566100,512,862433.79,65,42,42,467963
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Overhead,Jitting,1,165200,1,165200,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Jitting,1,63187000,1,63187000,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,1,5197300,2,2598650,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,2,4743500,3,1581166.67,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,3,5009800,4,1252450,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,4,6430900,5,1286180,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,5,7572100,6,1262016.67,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,6,9287900,7,1326842.86,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,7,10887700,8,1360962.5,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,8,13983500,9,1553722.22,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,9,12854800,10,1285480,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,10,16040000,11,1458181.82,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,11,15858800,12,1321566.67,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,12,16569800,13,1274600,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,13,17829200,14,1273514.29,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,14,19535200,15,1302346.67,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,15,35509100,16,2219318.75,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,16,44200300,32,1381259.38,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,17,67608900,64,1056389.06,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,18,137063100,128,1070805.47,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,19,246581800,256,963210.16,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Pilot,20,515121600,512,1006096.88,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Warmup,1,489046400,512,955168.75,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Warmup,2,442087100,512,863451.37,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Warmup,3,441029300,512,861385.35,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Warmup,4,441489600,512,862284.38,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Warmup,5,464987600,512,908178.91,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Warmup,6,434834100,512,849285.35,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Warmup,7,451013700,512,880886.13,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Warmup,8,433546200,512,846769.92,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,1,434056600,512,847766.8,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,2,444153600,512,867487.5,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,3,442257700,512,863784.57,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,4,441175900,512,861671.68,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,5,446117500,512,871323.24,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,6,440386100,512,860129.1,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,7,531113100,512,1037330.27,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,8,597375700,512,1166749.41,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,9,444311500,512,867795.9,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,10,448265700,512,875518.95,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,11,433860400,512,847383.59,40,20,20,313168
HttpClientBenchmarks.GetAsync_ReadAsStreamAsync,HttpClientBenchmarking,HttpClientBenchmarks,GetAsync_ReadAsStreamAsync,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET 8.0(Runtime=.NET 8.0),Size=1000,1,Workload,Actual,12,438586400,512,856614.06,40,20,20,313168
